index,state,year,name,type,city,county,enroll,mmr,xmed,xper,lat,lng
509,Arizona,2018-19,Arcadia Neighborhood Learning Center,Public,Scottsdale,Maricopa,42,95.24,2.38,4.76,33.4998079,-111.9479771
510,Arizona,2018-19,Basis - Peoria Primary,Charter,Peoria,Maricopa,126,95.24,0,5.56,33.7195525,-112.2700452
511,Arizona,2018-19,Foothills Elementary School-85306,Public,Glendale,Maricopa,63,95.24,0,4.76,33.6289726,-112.1955557
512,Arizona,2018-19,Homer Davis Elementary,Public,Tucson,Pima,63,95.24,0,3.17,32.2846112,-111.0026246
513,Arizona,2018-19,Justine Spitalny Elementary,Public,Phoenix,Maricopa,84,95.24,0,3.57,33.4863584,-112.1576455
514,Arizona,2018-19,Kyrene De La Esperanza,Public,Phoenix,Maricopa,105,95.24,0,8.57,33.3118477,-111.9932957
515,Arizona,2018-19,Our Lady Of Perpetual Help School-85251,Private,Scottsdale,Maricopa,21,95.24,0,4.76,33.4913038,-111.9174801
516,Arizona,2018-19,Verde Christian Academy,Private,Cottonwood,Yavapai,21,95.24,0,4.76,34.7378132,-112.0283081
517,Arizona,2018-19,Sunset Heights Elementary,Public,Peoria,Maricopa,104,95.19,0,5.77,33.6787001,-112.2692308
518,Arizona,2018-19,Richard E Miller,Public,Phoenix,Maricopa,83,95.18,0,4.82,33.5634214,-112.1022498
519,Arizona,2018-19,Frank Elementary,Public,Guadalupe,Maricopa,62,95.16,1.61,1.61,33.3709968,-111.9619747
520,Arizona,2018-19,Curry Elementary,Public,Tempe,Maricopa,103,95.15,0,4.85,33.4032147,-111.9011345
521,Arizona,2018-19,Frances J Warren Elementary,Public,Tucson,Pima,41,95.12,0,2.44,32.1458426,-111.0405452
522,Arizona,2018-19,Laguna Elementary,Public,Tucson,Pima,41,95.12,0,4.88,32.2987302,-111.0299777
523,Arizona,2018-19,Robert Richardson Elementary,Public,Tucson,Pima,41,95.12,0,4.88,32.3315332,-111.0388417
524,Arizona,2018-19,Higley Traditional Academy,Public,Gilbert,Maricopa,102,95.1,0,6.86,33.3098587,-111.7183374
525,Arizona,2018-19,Coyote Hills Elementary,Public,Peoria,Maricopa,61,95.08,0,1.64,33.6755835,-112.2476217
526,Arizona,2018-19,Greenfield Elementary,Public,Gilbert,Maricopa,142,95.07,0,7.75,33.3512173,-111.7351721
527,Arizona,2018-19,Arrowhead Elementary School-85308,Public,Glendale,Maricopa,81,95.06,0,4.94,33.6529328,-112.2187635
528,Arizona,2018-19,Bret Tarver Elementary,Public,Phoenix,Maricopa,81,95.06,0,3.7,33.4977484,-112.1710237
529,Arizona,2018-19,Leman Academy Of Excellence - East Campus,Charter,Tucson,Pima,101,95.05,0,5.94,32.1913042,-110.776639
530,Arizona,2018-19,Carol G. Peck Elementary,Public,Glendale,Maricopa,80,95,1.25,3.75,33.5228225,-112.1655454
531,Arizona,2018-19,Coronado Elementary,Public,Gilbert,Maricopa,80,95,0,6.25,33.2712735,-111.713291
532,Arizona,2018-19,Ishikawa Elementary,Public,Mesa,Maricopa,120,95,0,5.83,33.4633426,-111.7605996
533,Arizona,2018-19,Larry C Kennedy,Public,Phoenix,Maricopa,60,95,0,5,33.4889325,-112.0227618
534,Arizona,2018-19,Oak Tree Elementary,Public,Gilbert,Maricopa,60,95,0,11.67,33.370967,-111.8006442
535,Arizona,2018-19,Palo Verde Elementary,Public,Palo Verde,Maricopa,40,95,2.5,2.5,33.349458,-112.677208
536,Arizona,2018-19,Rattlesnake Ridge Elementary,Public,Tucson,Pima,60,95,0,5,32.360527,-111.123158
537,Arizona,2018-19,Red Rock Elementary,Public,Red Rock,Pinal,40,95,0,5,32.56977,-111.345099
538,Arizona,2018-19,Salida Del Sol Elementary,Public,Yuma,Yuma,140,95,0,2.86,32.7106782,-114.6697393
539,Arizona,2018-19,Sanborn Elementary,Public,Chandler,Maricopa,80,95,0,5,33.3155333,-111.818344
540,Arizona,2018-19,Desert Sage Elementary,Public,Glendale,Maricopa,99,94.95,1.01,5.05,33.7046905,-112.1467275
541,Arizona,2018-19,Robson Elementary,Public,Mesa,Maricopa,79,94.94,0,3.8,33.4016362,-111.7847138
542,Arizona,2018-19,Sonoran Science Academy East,Charter,Tucson,Pima,59,94.92,0,3.39,32.1843076,-110.8340742
543,Arizona,2018-19,Cloves C Campbell Sr Elementary,Public,Phoenix,Maricopa,39,94.87,0,0,33.3718613,-112.0259038
544,Arizona,2018-19,Sun Valley Charter,Charter,Phoenix,Maricopa,77,94.81,0,5.19,33.3770709,-112.1154623
545,Arizona,2018-19,Aguilar,Public,Tempe,Maricopa,95,94.74,0,3.16,33.3696349,-111.9348563
546,Arizona,2018-19,Career Success School - Sage Campus,Charter,Phoenix,Maricopa,38,94.74,0,5.26,33.4844716,-112.0133612
547,Arizona,2018-19,Charles W Sechrist Elementary,Public,Flagstaff,Coconino,76,94.74,1.32,2.63,35.2227924,-111.6537507
548,Arizona,2018-19,Eisenhower Elementary,Public,Mesa,Maricopa,76,94.74,1.32,3.95,33.430714,-111.8233689
549,Arizona,2018-19,Power Ranch Elementary,Public,Gilbert,Maricopa,76,94.74,0,5.26,33.2726492,-111.6964014
550,Arizona,2018-19,Rainbow Valley Elementary,Public,Buckeye,Maricopa,57,94.74,1.75,1.75,33.334833,-112.47635
551,Arizona,2018-19,Settlers Point Elementary,Public,Gilbert,Maricopa,76,94.74,0,3.95,33.3299277,-111.78105
552,Arizona,2018-19,Kyrene De La Mariposa,Public,Tempe,Maricopa,94,94.68,0,6.38,33.326824,-111.935868
553,Arizona,2018-19,Sundance Elementary School-85326,Public,Buckeye,Maricopa,75,94.67,1.33,5.33,33.4386318,-112.5627829
554,Arizona,2018-19,Nautilus Elementary,Public,Lake Havasu City,Mohave,56,94.64,0,5.36,34.5162753,-114.3433765
555,Arizona,2018-19,Ranch Elementary,Public,Queen Creek,Pinal,56,94.64,0,5.36,33.2742766,-111.5447984
556,Arizona,2018-19,Saint Francis Xavier,Private,Phoenix,Maricopa,56,94.64,0,7.14,33.5060428,-112.071216
557,Arizona,2018-19,Highland Lakes,Public,Glendale,Maricopa,93,94.62,0,5.38,33.6574822,-112.1965134
558,Arizona,2018-19,John M Andersen Elementary,Public,Chandler,Maricopa,93,94.62,0,8.6,33.3267778,-111.8731181
559,Arizona,2018-19,Manuel Pena Jr. Elementary,Public,Phoenix,Maricopa,93,94.62,0,5.38,33.4760378,-112.2295715
560,Arizona,2018-19,Luke Elementary,Public,Glendale,Maricopa,74,94.59,0,0,33.5415061,-112.3420244
561,Arizona,2018-19,South Phoenix Prep And Arts Academy,Charter,Phoenix,Maricopa,74,94.59,0,2.7,33.379211,-111.9960612
562,Arizona,2018-19,Sunset Canyon,Public,Phoenix,Maricopa,37,94.59,0,5.41,33.6572647,-112.0227844
563,Arizona,2018-19,Cactus View Elementary,Public,Phoenix,Maricopa,92,94.57,0,5.43,33.6465644,-112.0752095
564,Arizona,2018-19,John Q Thomas Elementary,Public,Flagstaff,Coconino,55,94.55,0,5.45,35.2192938,-111.5993713
565,Arizona,2018-19,Oakwood Elementary,Public,Peoria,Maricopa,110,94.55,0,2.73,33.6022232,-112.2123216
566,Arizona,2018-19,West Point Elementary,Public,Surprise,Maricopa,55,94.55,0,5.45,33.624711,-112.355557
567,Arizona,2018-19,Arizona Desert Elementary,Public,Tolleson,Maricopa,73,94.52,0,5.48,33.4496592,-112.2507777
568,Arizona,2018-19,Thomas M Knoles Elementary,Public,Flagstaff,Coconino,73,94.52,0,6.85,35.1934857,-111.6000587
569,Arizona,2018-19,Cheyenne Traditional Elementary,Public,Scottsdale,Maricopa,91,94.51,1.1,12.09,33.6094946,-111.8661054
570,Arizona,2018-19,Desert Horizon Elementary,Public,Phoenix,Maricopa,91,94.51,0,4.4,33.4859364,-112.2436177
571,Arizona,2018-19,Heatherbrae Elementary,Public,Phoenix,Maricopa,91,94.51,0,3.3,33.4991588,-112.2104588
572,Arizona,2018-19,Legacy Traditional School - Phoenix,Charter,Phoenix,Maricopa,145,94.48,0,4.14,33.5023252,-112.2718826
573,Arizona,2018-19,Bales Elementary,Public,Buckeye,Maricopa,72,94.44,0,4.17,33.3862862,-112.596213
574,Arizona,2018-19,Desert Canyon Elementary,Charter,Scottsdale,Maricopa,72,94.44,0,8.33,33.6268172,-111.8602948
575,Arizona,2018-19,Desert Sonora Elementary,Public,Somerton,Yuma,54,94.44,0,1.85,32.5985641,-114.71445
576,Arizona,2018-19,Imagine Charter School At Bell Canyon,Charter,Phoenix,Maricopa,54,94.44,0,5.56,33.651485,-112.1159705
577,Arizona,2018-19,Lake Valley Elementary,Public,Prescott Valley,Yavapai,54,94.44,0,3.7,34.5977224,-112.3520052
578,Arizona,2018-19,Santan Elementary,Public,Chandler,Maricopa,72,94.44,0,2.78,33.2355021,-111.8138299
579,Arizona,2018-19,Starline Elementary,Public,Lake Havasu City,Mohave,72,94.44,0,5.56,34.4842252,-114.2965363
580,Arizona,2018-19,Superstition Springs Elementary,Public,Mesa,Maricopa,108,94.44,0,6.48,33.368267,-111.680688
581,Arizona,2018-19,Surprise Elementary,Public,El Mirage,Maricopa,90,94.44,0,4.44,33.6213733,-112.3377316
582,Arizona,2018-19,Tavan Elementary,Public,Phoenix,Maricopa,108,94.44,0.93,7.41,33.4888701,-111.9816979
583,Arizona,2018-19,Centennial Elementary,Public,Gilbert,Maricopa,89,94.38,0,8.99,33.2857883,-111.696751
584,Arizona,2018-19,Sunset,Public,Glendale,Maricopa,71,94.37,0,7.04,33.575603,-112.1589495
585,Arizona,2018-19,Dwight Patterson Elementary,Public,Mesa,Maricopa,88,94.32,0,5.68,33.403229,-111.6046996
586,Arizona,2018-19,W Arthur Sewel Elementary,Public,Tucson,Pima,35,94.29,0,8.57,32.2269962,-110.8668848
587,Arizona,2018-19,Kyrene Del Sureno,Public,Chandler,Maricopa,87,94.25,1.15,5.75,33.31067,-111.901014
588,Arizona,2018-19,Anthem,Public,Anthem,Maricopa,52,94.23,0,9.62,33.8573531,-112.1318556
589,Arizona,2018-19,Mesa Verde Elementary,Public,Tucson,Pima,52,94.23,0,3.85,32.3584508,-111.0027317
590,Arizona,2018-19,Tonalea Elementary,Private,Scottsdale,Maricopa,52,94.23,0,1.92,33.458973,-111.9376576
591,Arizona,2018-19,Copper Ridge Elementary,Public,Corona De Tucson,Pima,69,94.2,0,2.9,31.9355379,-110.8005911
592,Arizona,2018-19,Alhambra Traditional,Public,Phoenix,Maricopa,86,94.19,0,2.33,33.5216448,-112.1160123
593,Arizona,2018-19,Butterfield Elementary,Public,Maricopa,Pinal,86,94.19,1.16,4.65,33.0587203,-112.0380135
594,Arizona,2018-19,Boulder Creek Elementary,Public,Phoenix,Maricopa,102,94.12,0,6.86,33.693649,-112.035676
595,Arizona,2018-19,Gateway Pointe Elementary,Public,Higley,Maricopa,85,94.12,0,7.06,33.313294,-111.6947652
596,Arizona,2018-19,Lone Mountain Elementary,Public,Cave Creek,Maricopa,51,94.12,0,9.8,33.7629463,-111.9678608
597,Arizona,2018-19,Leman Academy Of Excellence - Oro Valley,Charter,Oro Valley,Pima,118,94.07,0.85,6.78,32.4281813,-110.9956472
598,Arizona,2018-19,Lattie Coor,Public,Avondale,Maricopa,168,94.05,0,1.19,33.446299,-112.353069
599,Arizona,2018-19,Legacy Traditional School Surprise,Charter,Surprise,Maricopa,218,94.04,1.38,8.26,33.6029587,-112.3721955
600,Arizona,2018-19,Ruth Powell Elementary,Public,Safford,Graham,67,94.03,0,0,32.8282678,-109.7233589
601,Arizona,2018-19,Broadmor Elementary,Public,Tempe,Maricopa,117,94.02,0,6.84,33.4051118,-111.934417
602,Arizona,2018-19,Shaw Butte,Public,Phoenix,Maricopa,117,94.02,0,3.42,33.5983179,-112.104683
603,Arizona,2018-19,Paramount Academy,Charter,Peoria,Maricopa,50,94,2,2,33.5652261,-112.2969757
604,Arizona,2018-19,Sweetwater,Public,Glendale,Maricopa,50,94,0,8,33.6041382,-112.1567389
605,Arizona,2018-19,Marionneaux Elementary,Public,Buckeye,Maricopa,83,93.98,0,3.61,33.3989767,-112.5702411
606,Arizona,2018-19,Sequoya Elementary,Public,Scottsdale,Maricopa,83,93.98,0,12.05,33.592824,-111.944031
607,Arizona,2018-19,Dietz K-8,Public,Tucson,Pima,33,93.94,0,6.06,32.1997354,-110.8308625
608,Arizona,2018-19,Lafe Nelson,Public,Safford,Graham,66,93.94,0,4.55,32.8271708,-109.7196115
609,Arizona,2018-19,Phoenix Country Day,Private,Paradise Valley,Maricopa,33,93.94,0,9.09,33.5159665,-111.9977078
610,Arizona,2018-19,Ralph Waldo Emerson Elementary,Public,Phoenix,Maricopa,33,93.94,0,6.06,33.468794,-112.061862
611,Arizona,2018-19,Tuba City Elementary,Public,Tuba City,Coconino,66,93.94,0,0,36.1397237,-111.2414806
612,Arizona,2018-19,Vista College Preparatory,Charter,Phoenix,Maricopa,66,93.94,0,6.06,33.4394402,-112.0818424
613,Arizona,2018-19,Legacy Traditional School - Avondale,Charter,Avondale,Maricopa,148,93.92,0,6.76,33.4503723,-112.3246017
614,Arizona,2018-19,Desert Valley Elementary,Public,Bullhead City,Mohave,115,93.91,0,6.09,35.100686,-114.609326
615,Arizona,2018-19,Gateway Polytechnic Academy,Public,Mesa,Maricopa,164,93.9,0,6.1,33.323362,-111.5993876
616,Arizona,2018-19,Imagine Middle At Camelback,Charter,Phoenix,Maricopa,98,93.88,0,2.04,33.5108428,-112.1003092
617,Arizona,2018-19,Pendergast Elementary,Public,Phoenix,Maricopa,98,93.88,0,6.12,33.4910643,-112.2557027
618,Arizona,2018-19,Steven R Jasinski Elementary,Public,Buckeye,Maricopa,65,93.85,0,6.15,33.4072299,-112.5814348
619,Arizona,2018-19,Chandler Traditional Academy - Freedom,Public,Gilbert,Maricopa,81,93.83,0,6.17,33.2404439,-111.723674
620,Arizona,2018-19,Madison Richard Simis,Public,Phoenix,Maricopa,162,93.83,0,11.11,33.5427942,-112.0619254
621,Arizona,2018-19,Mesquite Elementary,Public,Tucson,Pima,81,93.83,0,2.47,32.1154897,-110.7910081
622,Arizona,2018-19,Sunrise Drive Elementary,Public,Tucson,Pima,81,93.83,0,3.7,32.3107608,-110.87944
623,Arizona,2018-19,Buckeye Primary,Public,Buckeye,Maricopa,97,93.81,0,7.22,33.4275139,-112.6006073
624,Arizona,2018-19,Neely Traditional Academy,Public,Gilbert,Maricopa,113,93.81,0,7.08,33.360234,-111.7974713
625,Arizona,2018-19,Basis Scottsdale Primary,Charter,Scottsdale,Maricopa,129,93.8,0,6.98,33.5903319,-111.7879557
626,Arizona,2018-19,Barbara Bush Elementary,Public,Mesa,Maricopa,80,93.75,1.25,7.5,33.4467508,-111.7238975
627,Arizona,2018-19,Canyon Elementary,Public,Glendale,Maricopa,32,93.75,0,0,33.6338371,-112.1759571
628,Arizona,2018-19,Desert View Elementary,Public,Phoenix,Maricopa,48,93.75,0,4.17,33.563145,-112.0686294
629,Arizona,2018-19,Dobson Academy A-Ball Charter,Charter,Chandler,Maricopa,48,93.75,0,6.25,33.3393438,-111.8754366
630,Arizona,2018-19,Kyrene De La Colina,Public,Phoenix,Maricopa,64,93.75,0,4.69,33.3234463,-112.0066774
631,Arizona,2018-19,Mirage Elementary,Public,Glendale,Maricopa,64,93.75,0,6.25,33.6486402,-112.1441271
632,Arizona,2018-19,Sonoran Foothills,Public,Phoenix,Maricopa,96,93.75,0,3.13,33.7754491,-112.105997
633,Arizona,2018-19,Twin Peaks Elementary,Public,Tucson,Pima,112,93.75,0,6.25,32.3742948,-111.1337743
634,Arizona,2018-19,Basis - Phoenix Primary,Charter,Phoenix,Maricopa,127,93.7,0,7.87,33.5938576,-112.0141957
635,Arizona,2018-19,Cheatham Elementary,Public,Laveen,Maricopa,95,93.68,2.11,7.37,33.368896,-112.15967
636,Arizona,2018-19,Collier Elementary,Public,Avondale,Maricopa,95,93.68,0,3.16,33.4417275,-112.3125414
637,Arizona,2018-19,Kyrene De Las Manitas,Public,Tempe,Maricopa,79,93.67,0,8.86,33.3235344,-111.9579618
638,Arizona,2018-19,Carminati,Public,Tempe,Maricopa,63,93.65,0,6.35,33.3869852,-111.9295196
639,Arizona,2018-19,Shumway Elementary,Public,Chandler,Maricopa,63,93.65,0,7.94,33.3268619,-111.8191481
640,Arizona,2018-19,Acacia Elementary,Public,Vail,Pima,110,93.64,0.91,1.82,32.0422363,-110.7172617
641,Arizona,2018-19,All Saints Episcopal Day,Private,Phoenix,Maricopa,47,93.62,0,8.51,33.5297201,-112.0745671
642,Arizona,2018-19,Desert Oasis Elementary School-85387,Public,Surprise,Maricopa,47,93.62,0,6.38,33.728268,-112.431304
643,Arizona,2018-19,Pioneer Elementary School-85306,Public,Glendale,Maricopa,47,93.62,0,4.26,33.6192444,-112.1958595
644,Arizona,2018-19,Queen Creek Elementary,Public,Queen Creek,Maricopa,94,93.62,0,5.32,33.2331381,-111.6438933
645,Arizona,2018-19,Mcdowell Mountain Elementary,Public,Fountain Hills,Maricopa,78,93.59,1.28,6.41,33.6203278,-111.7279254
646,Arizona,2018-19,Wood Elementary,Public,Tempe,Maricopa,78,93.59,0,3.85,33.3707539,-111.9517587
647,Arizona,2018-19,Cortina Elementary,Public,Queen Creek,Maricopa,109,93.58,0,12.84,33.2710378,-111.6772692
648,Arizona,2018-19,Arrowhead Elementary School-85032,Public,Phoenix,Maricopa,31,93.55,0,3.23,33.6234124,-111.9992914
649,Arizona,2018-19,Parkview Elementary,Public,Surprise,Maricopa,62,93.55,0,11.29,33.6301407,-112.383625
650,Arizona,2018-19,Fuller Elementary,Public,Tempe,Maricopa,108,93.52,0.93,24.07,33.3724188,-111.90067
651,Arizona,2018-19,Macarthur Elementary,Public,Mesa,Maricopa,77,93.51,0,6.49,33.4439129,-111.7995143
652,Arizona,2018-19,Hearn Academy,Charter,Phoenix,Maricopa,61,93.44,0,6.56,33.6453351,-112.0830672
653,Arizona,2018-19,Jack Barnes Elementary,Public,Queen Creek,Maricopa,61,93.44,0,4.92,33.2610038,-111.6230357
654,Arizona,2018-19,Kingswood Elementary,Public,Surprise,Maricopa,61,93.44,3.28,4.92,33.6415049,-112.3868851
655,Arizona,2018-19,Kyrene De La Sierra,Public,Phoenix,Maricopa,61,93.44,0,4.92,33.2962376,-112.0584156
656,Arizona,2018-19,Robles Elementary,Public,Tucson,Pima,61,93.44,0,1.64,32.067212,-111.3190047
657,Arizona,2018-19,Archway Classical Academy Glendale,Charter,Peoria,Maricopa,91,93.41,0,8.79,33.6945564,-112.2380264
658,Arizona,2018-19,Arts Academy At Estrella Mountain,Charter,Phoenix,Maricopa,121,93.39,0.83,1.65,33.4244079,-112.2566837
659,Arizona,2018-19,Echo Mountain Primary,Private,Phoenix,Maricopa,136,93.38,0,5.15,33.6497322,-112.0431108
660,Arizona,2018-19,Acacia Elementary,Public,Phoenix,Maricopa,120,93.33,0,7.5,33.6161736,-112.1246487
661,Arizona,2018-19,Degrazia Elementary,Public,Tucson,Pima,75,93.33,1.33,5.33,32.3735599,-111.0730297
662,Arizona,2018-19,Gila Crossing Community,Public,Laveen,Maricopa,60,93.33,0,0,33.2894631,-112.1599989
663,Arizona,2018-19,Madison Rose Lane,Public,Phoenix,Maricopa,165,93.33,0,6.67,33.5271534,-112.0572335
664,Arizona,2018-19,Martin Luther King Jr Elementary,Charter,Phoenix,Maricopa,75,93.33,0,2.67,33.404482,-112.032918
665,Arizona,2018-19,Dilworth Brinton Elementary,Public,Mesa,Maricopa,74,93.24,0,6.76,33.3965597,-111.5828991
666,Arizona,2018-19,Florence K-8,Public,Florence,Pinal,74,93.24,0,5.41,33.0284785,-111.3847369
667,Arizona,2018-19,Mesquite Elementary,Public,Gilbert,Maricopa,74,93.24,0,9.46,33.3438209,-111.7675213
668,Arizona,2018-19,Bridges Elementary,Public,Gilbert,Maricopa,103,93.2,1.94,10.68,33.2556059,-111.7060982
669,Arizona,2018-19,Silvestre S Herrera,Public,Phoenix,Maricopa,44,93.18,0,2.27,33.4349117,-112.0591877
670,Arizona,2018-19,Ward Traditional Academy,Public,Tempe,Maricopa,44,93.18,0,9.09,33.386853,-111.9018393
671,Arizona,2018-19,Chandler Traditional Academy - Liberty Campus,Public,Chandler,Maricopa,117,93.16,0,9.4,33.3125868,-111.7964647
672,Arizona,2018-19,Country Gardens Charter,Charter,Laveen,Maricopa,29,93.1,0,6.9,33.3902429,-112.1948105
673,Arizona,2018-19,Ridgeline Academy,Charter,Phoenix,Maricopa,87,93.1,0,6.9,33.7899255,-112.1208598
674,Arizona,2018-19,Manuel Demiguel Elementary,Public,Flagstaff,Coconino,101,93.07,0,6.93,35.1678922,-111.6812573
675,Arizona,2018-19,American Leadership Academy Anthem South Campus,Charter,Florence,Pinal,72,93.06,0,5.56,33.0723533,-111.4877326
676,Arizona,2018-19,Holdeman Elementary,Public,Tempe,Maricopa,72,93.06,0,4.17,33.4099796,-111.9596696
677,Arizona,2018-19,Taylor Hicks,Public,Prescott,Yavapai,72,93.06,0,11.11,34.5724834,-112.4726203
678,Arizona,2018-19,Destiny,Charter,Globe,Gila,43,93.02,0,6.98,33.3911484,-110.766613
679,Arizona,2018-19,Kyrene De Las Lomas,Public,Phoenix,Maricopa,86,93.02,0,6.98,33.3391423,-111.9956052
680,Arizona,2018-19,Webster Elementary,Public,Mesa,Maricopa,86,93.02,0,2.33,33.4188848,-111.8711888
681,Arizona,2018-19,Naylor Middle,Public,Tucson,Pima,57,92.98,3.51,1.75,32.2024269,-110.8993447
682,Arizona,2018-19,Basha Elementary,Public,Chandler,Maricopa,71,92.96,0,7.04,33.2537553,-111.857447
683,Arizona,2018-19,Rover Elementary,Public,Tempe,Maricopa,71,92.96,0,5.63,33.3697648,-111.9179998
684,Arizona,2018-19,Anthem K-8,Public,Florence,Pinal,85,92.94,0,7.06,33.0578995,-111.4756063
685,Arizona,2018-19,Mercury Mine Elementary,Public,Phoenix,Maricopa,84,92.86,0,5.95,33.5737697,-112.0223039
686,Arizona,2018-19,Mexicayotl Charter,Charter,Nogales,Santa Cruz,28,92.86,3.57,0,31.369546,-110.931349
687,Arizona,2018-19,Painted Sky Elementary,Public,Tucson,Pima,56,92.86,0,7.14,32.435504,-110.97015
688,Arizona,2018-19,Peoria Traditional,Public,Peoria,Maricopa,42,92.86,0,7.14,33.6755835,-112.2476218
689,Arizona,2018-19,Thornydale Elementary,Public,Tucson,Pima,42,92.86,0,4.76,32.3458412,-111.056566
690,Arizona,2018-19,Charlotte Patterson Elementary,Public,Gilbert,Maricopa,139,92.81,0.72,7.91,33.2144394,-111.7405057
691,Arizona,2018-19,Round Valley Intermediate,Public,Eagar,Apache,125,92.8,0,4.8,34.1075711,-109.2851326
692,Arizona,2018-19,Robert And Danell Tarwater Elementary,Public,Chandler,Maricopa,111,92.79,0,8.11,33.2720268,-111.866709
693,Arizona,2018-19,Trailside Point Elementary,Public,Laveen,Maricopa,111,92.79,0,2.7,33.3851008,-112.2148014
694,Arizona,2018-19,Archway Classical Academy - Chandler,Charter,Chandler,Maricopa,83,92.77,0,8.43,33.3338235,-111.8568315
695,Arizona,2018-19,Alta Loma,Public,Peoria,Maricopa,69,92.75,0,1.45,33.5725312,-112.2478026
696,Arizona,2018-19,Augusta Ranch Elementary,Public,Mesa,Maricopa,138,92.75,0.72,7.25,33.3674063,-111.6312752
697,Arizona,2018-19,Esmond Station,Public,Tucson,Pima,69,92.75,0,7.25,32.0820201,-110.7549341
698,Arizona,2018-19,Wildflower,Public,Goodyear,Maricopa,69,92.75,0,11.59,33.443122,-112.4068937
699,Arizona,2018-19,Havasupai Elementary,Public,Lake Havasu City,Mohave,55,92.73,0,3.64,34.509351,-114.31573
700,Arizona,2018-19,Highland Park Elementary,Charter,Gilbert,Maricopa,110,92.73,0,7.27,33.354782,-111.710358
701,Arizona,2018-19,Kyrene De La Mirada,Public,Chandler,Maricopa,109,92.66,0,8.26,33.3126251,-111.9370902
702,Arizona,2018-19,Granville Elementary,Public,Prescott Valley,Yavapai,68,92.65,0,7.35,34.6177913,-112.3466298
703,Arizona,2018-19,John Jacobs Elementary,Public,Phoenix,Maricopa,68,92.65,0,7.35,33.6176158,-112.1090948
704,Arizona,2018-19,Legacy Traditional School - Casa Grande,Charter,Casa Grande,Pinal,136,92.65,0,7.35,32.901193,-111.733145
705,Arizona,2018-19,Saint John Xxiii Catholic,Private,Scottsdale,Maricopa,68,92.65,0,8.82,33.6347058,-111.9512159
706,Arizona,2018-19,Christ Lutheran,Private,Phoenix,Maricopa,54,92.59,0,7.41,33.4948003,-111.997541
707,Arizona,2018-19,Desert Valley Elementary,Public,Glendale,Maricopa,54,92.59,0,3.7,33.6021421,-112.1933202
708,Arizona,2018-19,Entz Elementary,Public,Mesa,Maricopa,108,92.59,1.85,7.41,33.4306176,-111.7416322
709,Arizona,2018-19,International School Of Tucson,Private,Tucson,Pima,27,92.59,0,11.11,32.2473481,-110.9459695
710,Arizona,2018-19,Peralta Trail Elementary,Public,Gold Canyon,Pinal,54,92.59,0,5.56,33.342719,-111.427578
711,Arizona,2018-19,Sunset Hills Elementary,Public,Surprise,Maricopa,81,92.59,0,8.64,33.6200581,-112.4422497
712,Arizona,2018-19,Noah Webster Schools - Mesa,Private,Mesa,Maricopa,148,92.57,0,6.76,33.378849,-111.674566
713,Arizona,2018-19,Franklin Elementary,Public,Mesa,Maricopa,94,92.55,0,7.45,33.4003899,-111.7941436
714,Arizona,2018-19,Las Sendas Elementary,Public,Mesa,Maricopa,94,92.55,0,7.45,33.4729497,-111.6775167
715,Arizona,2018-19,Washington Elementary School-85202,Public,Mesa,Maricopa,67,92.54,0,7.46,33.3842985,-111.880194
716,Arizona,2018-19,Westar Elementary,Public,Goodyear,Maricopa,67,92.54,0,10.45,33.3255355,-112.4316609
717,Arizona,2018-19,Center For Academic Success #5,Charter,Sierra Vista,Cochise,40,92.5,0,7.5,31.557625,-110.290178
718,Arizona,2018-19,Legacy Traditional School - North Chandler,Charter,Chandler,Maricopa,120,92.5,0,7.5,33.3341108,-111.8254036
719,Arizona,2018-19,Pioneer Elementary School-85234,Public,Gilbert,Maricopa,80,92.5,0,7.5,33.376456,-111.737999
720,Arizona,2018-19,Sonoran Sky Elementary School-85260,Public,Scottsdale,Maricopa,93,92.47,1.08,10.75,33.602699,-111.920708
721,Arizona,2018-19,Bernard Black Elementary,Public,Phoenix,Maricopa,53,92.45,0,5.66,33.38831,-112.117302
722,Arizona,2018-19,Chaparral Elementary School-85295,Public,Gilbert,Maricopa,132,92.42,0,3.79,33.301223,-111.7174025
723,Arizona,2018-19,Leman Academy Of Excellence - Marana,Charter,Tucson,Pima,132,92.42,0.76,8.33,32.3474053,-111.0967126
724,Arizona,2018-19,Audrey & Robert Ryan Elementary,Public,Chandler,Maricopa,79,92.41,1.27,7.59,33.2384452,-111.7804599
725,Arizona,2018-19,Sonoran Heights Elementary,Public,Surprise,Maricopa,79,92.41,1.27,10.13,33.5880883,-112.4003293
726,Arizona,2018-19,Basis - Scottsdale Primary West Campus,Charter,Scottsdale,Maricopa,92,92.39,1.09,6.52,33.6299188,-111.9181112
727,Arizona,2018-19,Legend Springs Elementary,Public,Glendale,Maricopa,92,92.39,0,7.61,33.677765,-112.192254
728,Arizona,2018-19,Ellsworth Elementary,Public,Queen Creek,Pinal,105,92.38,0,7.62,33.2283449,-111.5552573
729,Arizona,2018-19,Basis Phoenix Central Primary,Charter,Phoenix,Maricopa,104,92.31,0,7.69,33.4919392,-112.0711963
730,Arizona,2018-19,Combs Traditional,Public,San Tan Valley,Pinal,52,92.31,0,9.62,33.2186792,-111.5618286
731,Arizona,2018-19,C W Mcgraw Elementary,Public,Yuma,Yuma,90,92.22,0,1.11,32.6854325,-114.6152072
